landslide_size,fatality_count,longitude,latitude
unknown,0,-123.7398,42.9803
medium,0,-82.9418,8.6844
small,6,106.7816,-6.5317
medium,,120.8896,17.5768
medium,0,93.948,24.7992
small,0,123.3344,13.1614
small,0,-122.4944,37.8559
very_large,,103.2827,31.2922
medium,0,-72.0295,42.1004
medium,0,-2.8011,50.8829
medium,0,120.425,16.5189
medium,0,93.6833,22.9167
medium,2,120.587,16.427
medium,0,91.7049,26.1665
very_large,0,123.7741,7.8998
medium,,45.7167,41.75
medium,4,73.1694,19.2179
medium,0,75.5787,33.0977
large,,-71.8666,-43.1826
large,20,-79.9205,-0.7416
medium,0,142.8206,-4.2201
medium,0,-90.2743,14.1974
medium,0,121.2184,16.9648
medium,0,120.5281,16.9761
medium,0,-122.6707,45.4206
medium,0,107.9887,15.608
medium,3,84.1176,28.3511
large,0,108.6966,28.0878
medium,0,75.1611,33.2466
medium,0,103.6019,31.2574
unknown,0,-123.7465,42.9749
unknown,0,-121.8784,44.4217
unknown,0,-123.0279,42.4581
large,1,83.9066,27.9687
medium,15,98.5636,3.3271
medium,0,-122.8728,45.9873
medium,0,-82.7982,37.6251
medium,0,94.5512,26.3335
medium,3,111.1995,30.4661
medium,0,10.3174,61.3285
large,,76.4319,10.3228
medium,,117.4844,0.1276
small,0,94.2156,24.954
small,0,-123.8107,45.2811
medium,1,75.0176,38.7315
small,0,-91.9607,43.7638
medium,,-61.5741,10.6884
unknown,0,-123.8481,45.2508
small,0,-122.5665,37.8919
medium,0,-84.5284,39.1396
medium,0,123.2449,9.2829
small,2,76.4788,10.0533
medium,2,92.235,22.2144
medium,0,-117.0312,34.231
medium,0,-77.1255,-9.3884
small,0,-118.2701,34.0837
medium,0,121.9836,16.3071
small,0,85.6846,27.9512
medium,0,102.8213,2.3689
small,0,-91.0962,40.7799
medium,6,109.1404,-7.4832
small,0,-84.7349,10.4792
medium,2,-92.0738,15.2422
medium,0,124.8792,6.1188
large,,144.9642,-6.0377
medium,12,121.091,16.8256
large,0,131.0362,32.8554
small,0,-9.5825,51.8881
medium,,-117.764,33.899
large,,104.0014,22.4539
medium,0,-107.2301,39.1905
medium,2,-90.29507589,31.93184108
small,0,-79.9908,40.4747
small,0,-82.907,37.9065
medium,0,36.1492,34.4755
large,15,119.3657,-3.1713
medium,2,120.7325,16.5713
medium,0,-120.9298,46.815
small,0,-156.1383,20.8327
small,0,-90.1993,38.898
medium,0,-6.4318,53.0055
medium,0,84.9005,27.805
medium,3,-51.5288,-25.0209
medium,1,104.4842,-5.4721
medium,1,93.0083,25.1796
medium,,-82.5166,35.6255
medium,0,-83.9442,35.5001
medium,0,103.8855,27.7482
small,0,-105.1983,39.9708
medium,,94.1162,25.4379
medium,0,-116.5671,34.0588
small,0,145.6331,-16.8164
large,50,96.2964,25.6183
small,0,77.7652,33.616
medium,0,-87.9369,14.2801
medium,,-81.6384,35.9974
small,0,-122.6481,38.5444
medium,0,78.197,30.012
medium,,-80.0073,40.4324
unknown,0,-122.6169,42.6798
small,1,110.1741,26.4845
medium,0,-94.0658,44.1527
medium,0,77.2106,32.304
large,,94.0132,25.7055
large,23,-84.1349,9.886
small,0,-118.2263,34.2243
medium,0,-121.6338,36.9081
unknown,0,-123.735,42.9862
medium,0,79.4356,30.7991
unknown,0,-123.9163,43.6567
medium,0,75.6394,35.2817
medium,1,93.804,27.3034
medium,0,149.7484,-35.3515
medium,0,9.4192,46.0539
medium,10,95.4149,28.3092
medium,1,73.3852,18.7591
medium,0,174.7929,-41.2619
medium,3,106.7987,-6.5909
small,0,76.01854791,11.51185539
small,0,-108.0314,37.9958
small,0,-122.3992,44.1228
medium,0,-4.8568,56.2266
small,,-57.5843,50.2413
large,1,45.2472,42.5676
medium,0,94.6279,25.9466
medium,,-4.1637,51.113
unknown,0,-123.9032,44.4132
unknown,0,-122.2448,45.5394
medium,,-60.644,11.3
medium,1,88.6463,27.6047
medium,,-116.3517,48.3815
large,,89.3903,26.8597
small,0,-93.1627,44.885
medium,,75.2027,33.4372
medium,0,-43.4272,-22.8961
medium,0,83.5043,28.3952
small,0,-82.8329,35.7117
medium,0,83.3395,27.8808
medium,,88.526,26.8096
medium,3,-92.6698,15.3258
medium,2,72.8562,19.0176
medium,0,-67.1782,18.3711
medium,1,87.9436,27.6291
medium,0,121.1831,18.0167
small,0,-121.0704,46.9484
large,0,-96.8975,32.834
medium,0,124.7338,6.3665
medium,2,72.9104,19.0298
large,2,-73.1205,7.1133
unknown,0,-123.8481,42.9633
medium,0,123.7294,10.232
medium,5,-70.1217,-14.1232
small,5,-13.2408,8.4829
medium,0,74.1213,34.151
medium,0,84.4107,27.9654
small,0,-122.6888,45.4992
medium,0,76.34158851,34.38663064
medium,0,124.5196,8.4359
large,8,-8.6986,10.6173
small,0,-93.7933,44.6474
medium,2,-4.7287,6.6794
medium,,74.0253,15.0296
medium,0,122.848,0.6185
medium,0,116.6443,5.9551
medium,0,6.7499,59.6779
medium,0,112.3174,28.5299
medium,0,-113.9484,45.6934
medium,0,-124.031,44.6511
medium,1,6.3231,58.5909
medium,0,-98.1654,20.4475
medium,6,80.5284,7.5694
medium,0,93.1658,25.2269
medium,0,-122.4801,37.9029
medium,0,76.9834,30.709
medium,,133.9654,35.5225
small,0,-117.001,33.4685
medium,,121.4166,17.4122
small,0,-122.4333,45.6
medium,0,-117.9249,34.3
medium,0,-4.8572,56.228
medium,1,121.4292,17.5004
medium,0,83.3378,28.6019
medium,0,125.0981,10.3094
medium,0,-122.3497,37.5456
medium,2,75.7525,33.3118
small,0,-61.5671,10.6859
medium,0,102.0987,2.7325
small,1,-120.7948,48.5817
medium,0,123.8296,8.1484
medium,5,72.8663,19.0222
small,0,123.881,10.3479
small,0,-123.5356,44.4311
small,0,-123.1671,49.9392
medium,0,107.9097,-7.2484
small,0,-124.05,43.7436
unknown,0,-117.1782,44.2594
medium,1,80.6909,7.2532
medium,,13.5114,43.6263
medium,0,-80.8243,39.8541
medium,1,124.7836,40.7297
medium,0,9.6094,61.579
small,0,-4.8841,56.2456
medium,0,121.3254,17.6424
medium,0,95.0281,26.7225
small,0,-111.7429,39.9121
unknown,0,-123.829,44.6575
medium,,-118.2,36.8
medium,0,94.1146,24.3481
medium,2,-72.0826,-13.3342
medium,4,85.11,28.18
medium,0,143.8953,-38.6326
medium,0,-170.651,-14.2642
medium,,73.9342,35.4453
medium,0,-122.1239,37.844
medium,3,107.5626,-6.9336
unknown,0,-123.4719,44.475
medium,0,-122.2434,47.9664
small,0,-84.9289,32.4981
medium,8,-72.5738,18.4674
medium,7,80.1563,6.5261
medium,5,119.1614,39.7295
unknown,0,-121.881,44.4309
small,1,80.2154,29.5866
medium,0,-83.9822,10.0757
medium,0,124.9167,6.05
medium,0,-121.549,47.8031
medium,2,121.15,14.675
small,0,-120.5597,38.376
unknown,0,-119.7418,45.4753
small,0,-117.0747,34.2174
medium,,32.581,0.3172
medium,,-117.3042,33.0643
medium,0,-122.6011,48.1393
medium,0,7.863,50.0006
small,0,-159.5036,21.9304
small,4,137.3707,-3.5517
medium,0,77.0206,30.9209
small,0,-105.8961,39.632
medium,0,41.782,41.9482
unknown,0,-124.3945,42.5905
large,,120.9876,23.8396
medium,0,81.4392,30.1818
medium,,106.8416895,-6.250422873
small,0,-83.7342,42.2939
small,1,91.6469,26.1468
medium,,-105.1865,39.2228
medium,0,-86.9101,13.5807
medium,0,-119.4471,34.3644
medium,,121.4479,24.959
small,0,-84.0971,38.7981
medium,0,-127.0961,50.5854
small,7,101.5574,37.0895
unknown,0,-118.9754,44.076
medium,0,-43.527,-23.0085
small,0,-88.9436,35.1802
medium,0,92.2845,25.3612
medium,0,-94.5226,38.9913
medium,0,0.2355,51.4017
small,0,-82.4804,37.9135
medium,0,-87.0355,35.6216
medium,3,-67.5078,-45.858
unknown,0,-122.4362,44.4002
unknown,0,-85.1616,38.6697
medium,2,92.562,24.6108
large,0,90.3852,25.7354
medium,0,-108.0164,37.9926
medium,2,-91.2764,14.7801
small,0,18.3715,-33.9738
medium,0,121.3014,16.9959
medium,0,-83.3614,37.5513
medium,0,-108.0372,38.0021
medium,7,82.4728,28.7773
small,0,114.7247,4.6967
unknown,0,-121.3028,45.6912
medium,0,-115.8215,36.1054
medium,0,35.6043,33.8493
large,0,90.5763,25.8143
medium,,94.11112157,25.63961883
medium,0,-83.1497,36.8755
unknown,0,-122.9626,45.3573
small,0,-81.3494,38.4875
small,0,-79.8363,43.2386
medium,0,112.3254,2.5248
medium,0,20.1007,43.6736
medium,0,75.2449,33.2355
medium,0,-4.69,57.616
small,0,-122.0604,37.022
medium,0,-121.5568,46.7496
medium,1,83.6606,27.8686
small,1,92.5121,24.5308
medium,0,-116.0303,43.6626
medium,0,-0.0271,51.2675
medium,0,-98.5,17.225
medium,0,75.8103,33.1754
medium,0,-108.0086,37.9935
medium,,-91.2006,43.5735
medium,0,88.2891,27.2676
large,2,110.0076,-7.7085
small,0,22.8485,43.8439
small,,75.1945,32.9918
medium,,-90.9167,14.8667
small,0,-123.9665,44.9438
small,0,-111.798,40.7118
small,0,174.7821,-36.8631
medium,,88.2798,26.8342
medium,,84.432,27.795
unknown,0,-122.6893,43.8687
medium,0,-113.9591,48.5431
medium,6,-72.2947,18.5044
unknown,0,-123.8257,44.0617
medium,0,79.3541,30.5319
medium,1,121.4036,13.0536
medium,0,84.8981,27.9639
medium,0,-118.1103,49.8785
medium,0,103.4883,31.236
medium,13,67.0645,24.9434
medium,0,-77.0984,18.2443
medium,0,135.1777,34.7649
medium,1,-99.1474,20.7641
medium,0,124.2731644,9.667669077
small,0,124.9682,11.2535
medium,1,125.2586,7.4903
medium,2,120.7678,16.7515
small,0,-73.8896,40.9387
medium,,-83.9526,36.6195
large,3,87.0898,27.4385
medium,0,-92.0833,36.9118
medium,8,68.1831,31.7655
medium,5,107.9327,26.6582
medium,6,77.3,30.56
medium,3,-7.5724,8.2341
small,0,-0.1391,53.8822
unknown,0,-123.1673,45.9605
medium,0,92.7265,23.7269
medium,,23.3981,43.0797
medium,0,100.2731,5.4704
medium,0,-79.538,9.0329
unknown,0,-123.9285,45.7218
medium,1,120.4851,14.4315
small,0,138.681,-34.9693
unknown,0,-65.6362,44.5644
medium,5,108.2401,-7.3397
medium,0,90.5257,27.256
medium,0,121.6048,25.222
medium,2,120.8252,16.7449
medium,,101.6983,3.1618
medium,0,-149.1201,64.0056
medium,1,121.6171,14.7171
small,0,-82.564,37.2482
medium,,-78.5347,-0.2196
large,0,-83.4771,37.3486
medium,0,-81.3669,38.1935
medium,0,-118.0276,34.1828
large,,120.692,23.9277
medium,0,105.7341,20.8404
medium,,101.7058,3.1507
small,0,94.0926,25.3908
medium,2,104.4333,31.8833
small,1,135.1315,35.2417
medium,0,-121.4788,46.2078
small,0,-123.5857,38.81
medium,0,-122.4372,47.4067
small,0,0.4411,52.0722
medium,,-3.0193,51.0934
medium,0,-75.326559,40.070736
medium,0,-115.6043,43.4205
medium,0,-83.9673,10.127
medium,0,-122.2842,47.9536
medium,,111.8408,-7.8313
very_large,128,91.8205,22.3555
medium,0,123.8529,10.3163
medium,0,84.415,27.9507
medium,1,91.4663,24.0896
unknown,0,-122.7617,45.5774
medium,0,72.88274367,19.17377751
medium,0,116.4955,6.0202
unknown,0,-123.8185,45.7884
medium,,113.493,22.854
medium,0,88.26181745,26.84850975
medium,0,24.7312,43.0659
unknown,0,-122.0776,45.589
small,0,18.3534,-34.0947
medium,5,106.7778,26.6429
medium,0,87.8711,27.1303
medium,0,-43.09416702,-22.91010027
medium,0,77.7155,31.1581
medium,0,123.0319,13.5107
medium,0,100.0692,27.1663
large,10,82.1515,28.7236
medium,,-122.3197,47.9128
medium,5,100.5066,7.257
very_large,42,-16.924,32.6669
unknown,0,-118.9999,43.6612
medium,0,-157.8951,21.4018
medium,7,-96.8229,18.5369
large,0,60.0021,60.0033
medium,0,-121.5602,45.6516
medium,,-76.5082,18.1258
medium,,79.6625,29.5952
medium,0,-43.1093,-22.7594
medium,,106.8903,-6.8717
medium,0,-135.3489024,57.0676052
medium,0,91.802,26.1966
medium,4,83.2884,17.7345
large,21,132.5259,34.4955
very_large,,103.2816,22.3704
medium,1,128.2829,35.9196
small,0,-83.9436,10.1495
medium,4,121.1444,16.8256
medium,0,-80.7942,39.9582
medium,1,73.5446,17.2634
medium,0,94.23757741,25.08303063
medium,12,120.5901,16.4234
medium,0,168.1281,-44.6887
medium,0,77.1898,32.2282
small,0,-73.1157,41.2008
unknown,0,-123.8608,45.2423
medium,0,-107.1928,39.0718
medium,2,-93.1255,44.9179
small,8,70.1951,39.0071
medium,0,120.6524,16.4946
medium,,78.44,30.7362
medium,0,83.7711,27.8595
medium,1,71.0525,33.53
medium,1,115.6018,-8.3919
medium,1,87.0569,27.425
unknown,0,-123.7785,44.6394
small,0,-117.1375,33.0938
medium,28,86.1636,27.7368
medium,0,172.7672,-40.8834
medium,0,121.6536,-8.8559
medium,0,-111.87,40.53
small,0,-124.1109,41.0321
small,0,-81.4752,38.5051
large,0,-117.8406,34.148
medium,0,121.7753,16.9817
medium,0,93.1477,25.4749
small,0,-120.7902,46.749
medium,0,43.1667,42.5167
medium,1,77.09003076,30.89221723
medium,0,-122.2288,47.5513
medium,0,-43.2854,-22.9255
unknown,0,-123.829,42.9634
medium,0,-105.0973,38.5514
small,1,91.7747,26.1097
medium,0,-43.5001,-23.0392
medium,5,113.9074,29.2159
medium,1,-90.6755,14.4226
medium,,82.6167,28.6167
medium,0,-82.0184,37.4221
small,0,-88.1253,13.2817
medium,0,111.2896,-8.1431
small,0,-122.6515,47.2842
small,0,-81.7234,38.3986
medium,0,-91.9955,15.3975
small,,178.3964727,-17.98741703
medium,0,-111.7679,40.4678
unknown,0,-124.1219,44.1358
medium,0,72.46,34.1042
medium,0,35.9814,34.2451
medium,0,-122.3337,47.8638
large,,124.6318,8.4552
small,0,-82.1423,38.045
large,0,101.8881,3.3902
small,0,-122.7297,45.5137
small,0,-83.2128,37.2859
medium,,-111.1821,39.572
medium,0,94.6654,26.2753
medium,0,-123.8719,46.9797
unknown,0,-122.4753,45.3974
small,0,73.8161,15.8513
medium,,105.4167,23.1667
medium,8,139.3635,-3.765
medium,7,107.8584,15.598
medium,0,-117.2564,33.9805
small,0,-6.4173,52.9892
medium,,88.482,27.0771
small,0,-80.72112486,40.09289035
small,0,-81.3139,38.1838
medium,0,78.4378,30.73
small,0,-2.2147,55.893
medium,0,-91.1789,14.3855
medium,9,103.5712,28.2627
medium,6,75.2441,33.2361
small,0,145.8772,-41.0443
medium,2,69.5667,39.9342
medium,0,101.6826,3.2711
large,5,97.5239,1.1346
medium,0,-121.9831,47.5955
medium,,-84.493,39.1106
medium,,137.2279,36.55
unknown,0,-122.3625,45.5152
medium,0,77.4614,31.348
large,0,-157.8151,21.257
medium,,75.1923,33.4341
small,0,91.6849,26.1001
unknown,0,-122.2691,44.7336
large,72,84.0095,28.524
small,,-69.914,18.4757
unknown,0,-123.9271,45.5591
medium,5,72.6459,34.9033
very_large,43,103.6405,30.9896
medium,0,176.0447055,-37.63770028
medium,0,-123.8671,46.9785
unknown,0,-123.817,43.654
medium,0,175.4632,-36.9322
medium,0,-107.3476,38.9833
small,0,-79.72941649,37.58211205
large,0,73.0439,33.6118
medium,2,-43.2524,-22.9928
medium,,120.89,17.5753
small,0,101.5769,3.0039
large,0,124.8317,1.3659
medium,0,-70.639,19.55
medium,0,101.9565,4.8572
medium,25,-72.507,18.264
medium,0,105.8437,20.8606
medium,,121.7195,24.6929
small,0,-158.1221968,21.34684783
large,0,123.9105,13.0755
medium,0,80.562102,7.159883
medium,0,94.9612,28.235
large,0,-118.5561,34.5784
small,0,-85.3186,35.1328
unknown,0,-123.1071,44.641
medium,,38.235,-3.571
small,0,-109.6312,38.5624
medium,0,123.8311893,10.26604714
small,0,-82.2996,9.1261
medium,0,86.84,27.62
small,0,75.20596208,33.40832011
medium,,76.8696375,9.497393176
medium,0,-83.7895,38.7037
medium,6,-97.1317,19.1331
medium,0,-122.1952,48.4878
medium,0,-84.1469,36.548
medium,0,73.3572,17.0032
medium,0,123.7746,7.902
small,0,-121.2442215,48.67805991
small,0,-132.4149,53.3319
medium,19,-52.2093,-3.1946
medium,0,83.76126893,27.9726582
medium,0,-115.9317,47.6941
large,0,84.2765,27.9869
small,0,-84.0033,10.0678
medium,0,-122.8947,38.4052
medium,,74.8481,12.8733
medium,,-170.6613,-14.2521
small,0,-84.5645,39.1581
medium,0,88.4481,26.9722
large,5,69.9548,37.1658
large,10,-74.2239,-13.1583
unknown,0,-124.2948,43.1143
small,,-83.3777,37.0702
medium,5,99.5577,1.9345
small,1,119.887,16.2814
medium,0,-122.889,46.2567
medium,0,72.8541,34.1586
medium,1,104.5916,21.4936
small,5,34.9577,0.3748
medium,0,24.8,41.9126
small,,147.185,-42.8216
large,0,-125.712,50.6736
medium,,142.8548,-6.0609
medium,0,79.3206,30.3299
medium,0,-83.0948,35.7755
medium,,74.9277,33
small,,-106.93,39.31
unknown,0,-123.9045,45.5491
medium,0,-133.0921,55.5526
medium,0,-60.575,11.2505
medium,0,-90.5119,14.6219
medium,,98.8162,1.8203
unknown,0,-123.5789,45.5642
medium,3,-78.0834,-8.5348
small,0,-82.5453,38.4458
medium,0,-1.448,52.2396
large,2,107.5524,-7.0089
medium,,-120.5001,46.9085
medium,6,-73.8715,10.4741
medium,,-123.1452,49.3055
medium,0,110.2726,1.1188
small,0,-79.7401,40.5071
small,0,-122.2791,47.7174
small,0,-122.6035,37.9051
medium,0,-118.6189,34.1574
medium,0,-1.2974,50.581
medium,10,-90.8267,14.651
medium,0,-83.1777,40.1793
medium,0,176.989,-39.7902
medium,,-122.4035,48.0389
medium,0,-121.3797,46.6436
medium,0,-110.2541,31.3456
very_large,52,73.6106,26.2208
large,13,-46.6574,-23.4242
medium,,5.8167,5.3
small,0,-82.0843,38.1761
small,3,126.1736,8.504
medium,2,113.146,39.3838
medium,,125.5986,7.8339
small,0,109.7188,-7.2954
small,0,-92.7993,38.1369
medium,5,97.5634,24.7594
large,11,100.1682,-0.2122
medium,0,22.5703077,39.87523711
medium,12,105.7794,23.6244
medium,0,83.4946,28.376
unknown,0,-122.6583,45.4284
medium,0,8.8143,60.5805
medium,4,-75.7311,5.3391
medium,0,9.8792,44.1473
small,0,-79.5358,40.2357
small,0,-76.0909,42.5363
small,,-79.9458,40.4934
large,17,72.7056,35.0111
medium,6,87.2739,27.4083
unknown,0,-122.4412,44.1165
small,0,-84.4693,9.9189
medium,0,79.3439,13.6529
small,0,-81.073,37.8525
small,0,69.50912023,39.90952566
medium,0,-72.6672,44.1292
unknown,0,-123.9284,43.6728
unknown,0,-123.9964,43.448
medium,14,88.26522126,27.04357147
medium,0,-117.6418,34.4461
medium,0,17.1689,-22.5657
large,52,70.2202,37.886
medium,,-122.2426,47.9595
small,0,-107.592,38.8685
medium,1,80.207,7.2097
small,0,-82.1867,8.907
medium,0,-83.0697,38.71
medium,0,125.4071,39.935
medium,0,-2.4461,50.6221
medium,,10.2667,6.25
medium,0,124.265675,8.306127
medium,0,86.775,27.1748
small,13,107.8584,14.5179
small,0,76.6702,31.4881
medium,1,120.5811,16.2852
unknown,0,-124.0805,43.3941
unknown,40,83.8669,28.0095
medium,4,120.413,0.777
small,0,-120.1521,35.774
medium,0,-43.3857,-22.9131
small,0,78.1045,30.4528
small,0,-121.1147,38.8549
medium,0,-84.808,12.3521
small,0,174.7697639,-41.25317096
small,0,-81.2565,37.7028
medium,,-79.4295,9.1559
medium,0,77.0696,10.0838
medium,2,77.970495,22.479713
medium,2,-46.4614,-23.6687
medium,0,-118.9858,34.1946
medium,0,-116.4362,51.4197
medium,,-117.6428,33.7112
medium,0,101.7036,3.1497
medium,6,91.7986,26.1699
medium,2,67.3799,30.6218
medium,0,-122.122693,37.126455
small,0,-81.904264,38.944065
small,0,-81.99834244,37.086401
small,0,-122.7339156,40.635137
small,0,-121.9822913,37.65203
medium,0,124.7962,6.3879
small,0,-121.0797424,35.56650209
small,0,-156.194319,20.879697
small,0,-156.5437852,20.98042183
medium,0,-120.3895855,36.11129987
medium,0,-120.65539,35.300372
small,0,-122.216077,37.02829013
small,0,-121.8915772,37.91538871
small,0,-121.9885243,37.21263512
medium,1,72.970312,19.241559
medium,0,124.7333,6.3666
small,0,-122.5041031,37.59591829
small,0,-122.3529566,38.32738183
medium,0,-122.7574041,38.63990848
small,0,173.8069031,-42.26370999
small,0,-122.9583487,38.59064577
small,0,-122.6654722,39.34438459
small,0,-114.6045797,45.29581188
small,0,-119.5898279,49.58554859
small,0,-122.0480689,37.00790092
unknown,0,123.160963,0.41984365
small,0,-121.9757197,37.11199036
small,0,77.9558167,30.23936058
small,0,-80.17766245,39.44997865
small,0,-112.6029865,46.87775675
medium,0,-121.9423608,37.07743124
small,0,-80.20828843,40.17135984
small,0,-79.95929042,40.22400142
small,0,-122.1489595,37.22499305
medium,0,-122.4968041,37.86317238
small,0,79.48751264,30.50415824
small,0,-121.798074,41.080488
small,0,170.096946,-43.404715
medium,0,-122.265628,37.31941622
medium,0,-122.0134418,37.04629251
medium,0,144.9590951,-6.007163731
small,0,-122.617377,38.008148
small,0,-122.4720513,38.52090057
small,0,-81.50457,38.419904
medium,0,125.4782,7.1426
small,0,-122.6171741,38.00797062
small,0,-156.1593175,20.85993653
medium,0,-122.154441,37.196704
small,0,-122.6865845,38.0526819
small,0,-79.851127,40.168849
small,0,-122.545533,37.88206112
small,0,-121.0971565,39.29182137
small,0,-120.42171,39.32232446
medium,0,-122.2348048,37.17394985
small,0,-122.0627789,37.01683953
small,0,-80.60591,40.325565
small,0,-122.2573343,37.39499237
small,0,-81.31167543,38.1702701
medium,0,-120.8095385,39.20099639
small,0,-78.47623228,41.78962654
small,0,-75.3931442,40.95926388
small,0,-80.01715803,40.427451
small,0,-122.4780543,37.84242895
small,0,-81.61214071,41.16939609
small,0,146.4764078,-7.241780411
medium,0,125.9667,7.6
small,0,-116.247693,46.545921
medium,0,-121.9302567,37.59479437
small,0,-120.9222473,39.252909
small,0,-121.09722,39.291956
medium,0,-123.7557456,39.90714161
medium,0,-122.056666,38.51835931
small,0,-123.693787,40.923534
medium,0,-121.7232875,36.81539141
small,0,-80.18251435,39.44747129
small,0,143.6461059,-6.150862403
small,0,-123.034161,40.866917
small,0,-121.871191,37.602094
small,0,-80.74692388,40.10587669
medium,0,-120.4235534,39.32151816
small,0,-81.31717065,38.18461017
small,0,-122.1956834,37.86898188
medium,0,-121.4896698,35.98028292
small,0,-120.6760245,35.4625036
medium,0,-156.554609,20.880079
small,0,-80.19470392,39.39646991
medium,0,-122.0672826,37.21201324
small,0,-82.043528,39.016715
small,0,-121.6503544,37.01337021
small,0,-80.20389276,40.5330488
small,0,-122.4559918,37.89210355
small,0,-122.47819,37.845109
small,0,-122.042456,40.6850016
medium,0,-122.0650416,37.03155782
medium,,-122.5988299,37.99222287
small,0,-79.7649782,40.34649585
medium,0,-122.1044658,38.51175925
small,0,-122.2534309,37.35973464
small,0,-81.29662255,38.15973736
small,0,-75.7288122,40.85999701
small,0,-122.5130417,37.98513859
small,0,-122.2620793,37.38644301
medium,0,-120.7765753,35.42801327
small,0,-121.7508007,36.21772147
small,0,-80.17792076,39.44991493
small,0,78.89773782,30.24147729
medium,0,125.5214687,7.736255099
small,0,-121.413869,35.856966
medium,0,-122.2765248,37.39806804
small,0,-122.200994,38.359775
small,0,-122.4852077,37.61662149
small,0,-114.353279,46.77115383
small,0,-122.2198603,37.90798304
small,0,-122.6173031,38.00807124
small,0,-121.5122071,36.00801476
medium,0,125.8670267,7.604043152
small,0,-81.55135565,38.30948329
medium,0,-112.911742,51.575712
small,0,-79.86552468,40.62364418
medium,0,85.975127,27.357968
small,0,73.02142667,19.17066427
small,0,-122.2144316,37.18069623
small,0,-80.63543332,40.25089308
small,0,-81.763472,38.83011
medium,0,-122.077642,40.727305
small,0,-81.58989258,38.23121252
small,0,-79.9235025,40.19920903
small,0,-119.7584246,49.75151088
medium,0,73.064979,19.292213
small,0,-79.9238858,40.41337991
small,0,78.88449525,31.01260519
small,0,-122.9542,38.4738
medium,0,124.4153091,8.361576284
small,0,-122.367,40.881754
medium,0,-121.9805946,37.07794252
small,0,-122.0723305,37.24809786
small,1,124.843053,1.458622
medium,0,-121.9782751,37.08035822
small,0,-123.5095595,39.35900577
medium,0,-122.0185569,37.14832241
small,0,-121.5810131,37.7409578
large,0,171.361312,-42.068955
medium,3,78.08379453,30.41288197
medium,0,125.6063053,7.174586159
small,0,-121.1921364,38.67697649
medium,0,-122.9955,38.5037
small,0,-121.81642,36.272728
medium,0,-122.025979,37.761358
small,0,-122.5132598,37.94963871
small,0,124.7749346,8.647001607
small,0,-81.30458817,38.1779061
medium,0,-122.1881147,37.9146524
small,0,-123.2847718,39.19874154
small,0,-123.767061,39.917148
medium,0,173.725986,-41.849833
medium,0,125.917248,7.513007
medium,0,-123.0182724,38.48712641
small,0,-122.0876958,37.14797807
small,0,-156.168305,20.855596
medium,0,-123.7495218,39.90752824
medium,0,-122.2424441,37.97157094
medium,0,-121.534139,36.026196
medium,0,125.8334627,7.578214838
small,0,-80.00745413,40.4325874
small,0,-122.611728,38.002075
small,0,-121.7142246,36.99061086
small,0,-122.0650843,37.03562826
small,0,-79.82994351,40.42020137
small,0,-122.0212582,37.00129086
small,0,-122.1146955,37.10839705
small,0,-123.0225391,38.81859944
large,0,-120.7711518,35.42818822
medium,0,171.5574912,-42.84729726
small,0,-120.6979166,35.7215834
small,0,-122.4432161,37.73969582
small,0,-79.87463695,40.35664064
large,16,48.977796,-19.330294
small,0,-121.7716119,37.37241248
medium,0,-122.110964,40.91213877
small,0,-74.176972,42.93062217
small,0,85.09556375,27.61274095
medium,0,-121.323815,35.770582
small,0,-81.73845939,37.99578839
small,1,124.85034,1.45079
small,0,-80.96197002,40.34846467
very_large,0,145.02236,-6.095327333
small,0,-79.78054802,40.43687977
small,0,-108.5966677,45.80251997
small,0,-122.1211344,37.12855432
small,0,-86.72234803,39.72539392
small,0,-156.1869577,20.8755957
small,1,-78.64694429,41.296315
small,0,-80.715029,40.56288
large,0,173.487651,-42.521674
unknown,0,123.3382454,0.324315182
small,0,78.6179215,30.81350174
small,0,-77.90853269,41.26238872
medium,,123.2322,0.4257
small,0,-93.61704562,41.58901199
medium,0,-121.3288786,35.77900132
medium,3,11.181628,60.039944
small,0,-121.9616328,37.02125973
small,0,78.3157525,30.61461423
small,0,-122.414222,37.742472
,2,144.236673,-5.857686
large,0,7.095555556,62.12022162
small,1,124.859026,1.481724
small,0,-78.808062,40.684606
small,0,-81.32476841,38.18548947
small,0,-78.92350659,40.27673341
large,0,-123.32004,40.777504
large,7,120.9263077,-2.455868439
medium,,123.2913,0.3653
medium,0,-121.871398,37.890359
small,0,-122.4994394,37.97953546
medium,0,125.8603905,7.674494083
small,0,-122.461189,37.998694
small,0,-79.86476209,40.48344204
small,0,73.02151508,19.17041801
small,0,-121.976461,37.08229788
small,0,-122.1689726,37.36321806
small,0,-123.0790683,39.81452834
small,0,145.2061006,-6.082705342
small,0,-73.39666321,41.29005736
small,0,-122.2972813,37.98880698
small,0,-121.6687895,36.84145359
medium,0,-121.108961,39.367245
small,0,124.843439,6.500821
large,2,79.569767,30.59661
medium,0,123.2233838,0.39819
small,0,-122.6047619,37.99985155
medium,0,-122.0848471,37.03845686
large,0,147.0617104,-6.502260037
medium,0,-120.686333,39.310563
large,0,-121.93556,37.018892
large,4,165.453367,-21.306243
small,0,-122.5121986,37.91406437
medium,0,-82.67461254,36.8837723
small,0,-115.173202,47.297782
small,0,159.9698462,-9.444572674
small,0,-122.6628583,37.91493114
small,0,-81.61067785,38.36665773
