landslide_size,fatality_count,longitude,latitude,date,country_name,landslide_trigger,injuries,type
medium,0,72.9227,39.9854,06/03/2010 07:00:00 Am +0000,Kyrgyzstan,Downpour,0,Complex
medium,0,-120.6576,48.3122,09/05/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,176.8426,-40.1513,04/27/2011 07:00:00 Am +0000,New Zealand,Downpour,0,landslide
medium,4,85.11,28.18,06/24/2008 07:00:00 Am +0000,Nepal,Downpour,0,landslide
small,0,-121.58,50.23,07/01/2008 07:00:00 Am +0000,Canada,unknown,0,mudslide
medium,3,82.6513,28.7014,08/03/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,168.1281,-44.6887,09/10/2013 07:00:00 Am +0000,New Zealand,Downpour,0,snow_Avalanche
medium,10,123.2918,-1.0164,11/12/2008 08:00:00 Am +0000,Indonesia,mining_digging,0,landslide
medium,2,122.1997,1.0172,02/01/2008 08:00:00 Am +0000,Indonesia,Rain,0,landslide
medium,0,-121.599,52.5211,08/04/2014 07:00:00 Am +0000,Canada,Dam_Embankment_Collapse,0,Debris_Flow
medium,0,73.3185,35.7972,07/29/2010 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
medium,11,77.5914,32.7334,08/12/2007 07:00:00 Am +0000,India,Rain,0,landslide
medium,0,178.3197,-38.2134,07/08/2010 07:00:00 Am +0000,New Zealand,Downpour,0,landslide
medium,3,110.0849,36.5494,07/22/2013 07:00:00 Am +0000,China,Downpour,4,mudslide
medium,0,82.6789,28.6792,08/10/2014 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,72.1934,36.2225,03/28/2011 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
small,0,167.6337,-46.7748,05/20/2014 07:00:00 Am +0000,New Zealand,Downpour,0,landslide
medium,0,-57.8946,49.5645,06/13/2009 07:00:00 Am +0000,Canada,Downpour,0,landslide
medium,0,97.7991,29.176,04/23/2010 07:00:00 Am +0000,China,Continuous_rain,0,Complex
medium,2,100.0845,23.89,11/01/2008 07:00:00 Am +0000,China,Downpour,0,Complex
medium,0,-43.1127,-22.8948,04/06/2010 07:00:00 Am +0000,Brazil,Downpour,0,landslide
medium,5,82.4712,28.799,08/22/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-84.2435,13.667,09/04/2007 07:00:00 Am +0000,Nicaragua,Tropical_Cyclone,0,Complex
medium,0,97.3193,22.6461,10/06/2010 07:00:00 Am +0000,myanmar [Burma],Downpour,0,landslide
medium,0,-117.9722,36.1184,07/23/2013 07:00:00 Am +0000,united states,Downpour,4,mudslide
medium,0,-116.9155,49.9145,06/24/2012 07:00:00 Am +0000,Canada,Downpour,0,landslide
medium,7,82.4728,28.7773,09/05/2011 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,-120.2724,48.4944,07/28/2011 07:00:00 Am +0000,united states,Rain,0,landslide
medium,0,94.3619,25.0985,09/24/2013 07:00:00 Am +0000,India,unknown,0,landslide
medium,0,88.0446,27.7276,08/29/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,1,81.682,29.4605,08/23/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-136.5506,60.8228,06/08/2012 07:00:00 Am +0000,Canada,Downpour,0,mudslide
medium,0,102.6857,5.1894,12/19/2014 08:00:00 Am +0000,malaysia,unknown,0,landslide
medium,0,98.1578,30.3306,10/19/2014 07:00:00 Am +0000,China,unknown,0,landslide
large,0,94.8885,28.9986,07/05/2012 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,-120.6228,48.2719,08/05/2010 07:00:00 Am +0000,united states,Downpour,0,Debris_Flow
medium,0,-109.3279,33.6423,07/12/2011 07:00:00 Am +0000,united states,Rain,0,mudslide
large,0,74.9832,35.8026,01/06/2014 08:00:00 Am +0000,Pakistan,unknown,0,landslide
large,0,94.9829,28.611,09/02/2013 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-110.2674,49.6603,04/29/2010 07:00:00 Am +0000,Canada,snowfall_snowmelt,0,mudslide
medium,5,84.95,28.05,07/04/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-118.82,52.96,07/01/2008 07:00:00 Am +0000,Canada,Downpour,0,mudslide
medium,0,-73.7733,11.0029,07/30/2010 07:00:00 Am +0000,Colombia,Downpour,0,mudslide
medium,1,85.0548,28.1038,03/01/2012 08:00:00 Am +0000,Nepal,unknown,0,landslide
unknown,6,97.4381,25.8509,03/20/2014 07:00:00 Am +0000,myanmar [Burma],Construction,4,landslide
medium,0,-110.732,45.0432,07/17/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,-113.7188,48.7195,07/17/2012 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,176.8655,-40.1019,04/26/2011 07:00:00 Am +0000,New Zealand,Downpour,0,landslide
large,2,-64.2333,-22.2832,01/25/2014 08:00:00 Am +0000,Bolivia,Downpour,0,landslide
medium,0,35.5673,1.5928,07/28/2011 07:00:00 Am +0000,Kenya,Downpour,0,landslide
medium,0,176.2391,-39.372,04/27/2011 07:00:00 Am +0000,New Zealand,Downpour,0,landslide
medium,0,-121.7879,55.1106,06/25/2011 07:00:00 Am +0000,Canada,Downpour,0,mudslide
medium,0,-117.9771,36.0833,08/26/2010 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,5,121.729,-4.5,10/30/2008 07:00:00 Am +0000,Indonesia,unknown,0,landslide
small,0,-121.5163,46.8734,08/12/2014 07:00:00 Am +0000,united states,Downpour,0,mudslide
large,13,82.4753,28.7434,07/15/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,7,-77.8928,-0.4635,02/28/2008 08:00:00 Am +0000,Ecuador,Rain,0,landslide
medium,0,84.8982,27.9783,08/15/2012 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,75.6233,34.3951,05/17/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-121.3942,46.6368,03/08/2014 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,96.8566,23.9723,10/06/2010 07:00:00 Am +0000,myanmar [Burma],Downpour,0,landslide
medium,0,75.1296,36.5705,08/20/2010 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
medium,3,76.0412,33.6917,07/19/2011 07:00:00 Am +0000,India,Rain,0,landslide
medium,0,-2.0885,60.1346,08/06/2007 07:00:00 Am +0000,united Kingdom,Rain,0,mudslide
very_large,5000,79.0666,30.7351,06/16/2013 07:00:00 Am +0000,India,Downpour,0,Debris_Flow
medium,0,84.96,28.02,07/16/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,84.8981,27.9639,07/18/2014 07:00:00 Am +0000,Nepal,Continuous_rain,2,landslide
medium,0,79.0685,30.7331,06/29/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,79.0685,30.7331,07/09/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,5,105.8107,24.992,06/11/2012 07:00:00 Am +0000,China,Downpour,0,landslide
medium,0,168.1112,-44.8454,03/22/2010 07:00:00 Am +0000,New Zealand,Downpour,0,landslide
large,36,92.3783,21.7684,06/24/2012 07:00:00 Am +0000,Bangladesh,Downpour,0,landslide
large,13,98.9344,20.2947,10/28/2008 07:00:00 Am +0000,myanmar [Burma],Downpour,0,landslide
medium,0,92.2897,25.3433,05/11/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,175.2785,-38.8702,09/25/2010 07:00:00 Am +0000,New Zealand,Downpour,0,landslide
medium,0,92.9064,27.2743,07/16/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,78.315,31.587,09/19/2008 07:00:00 Am +0000,India,Downpour,0,landslide
medium,7,81.4867,29.4469,08/10/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,93.487,24.9037,09/01/2013 07:00:00 Am +0000,India,Continuous_rain,0,mudslide
medium,0,74.3225,34.8142,08/15/2010 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
medium,0,93.6795,25.1604,03/04/2012 08:00:00 Am +0000,India,unknown,0,landslide
medium,0,-149.6437,63.562,10/17/2013 07:00:00 Am +0000,united states,Freeze_thaw,0,landslide
medium,0,78.2844,31.5699,09/20/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,36.0893,0.8734,05/08/2013 07:00:00 Am +0000,Kenya,Rain,0,landslide
large,0,97.1598,30.4297,06/22/2012 07:00:00 Am +0000,China,Downpour,0,landslide
medium,0,118.1493,5.4164,01/03/2012 08:00:00 Am +0000,malaysia,Rain,0,landslide
medium,0,82.6167,28.6167,08/24/2007 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,-118.1103,49.8785,02/18/2015 08:00:00 Am +0000,Canada,snowfall_snowmelt,0,Other
medium,7,-78.4359,-2.0398,04/24/2011 07:00:00 Am +0000,Ecuador,Downpour,0,landslide
medium,0,176.8769,-40.0582,04/27/2011 07:00:00 Am +0000,New Zealand,Downpour,0,landslide
large,6,82.2314,28.7956,07/15/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,92.2845,25.3612,04/21/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-121.4336,35.8777,03/27/2011 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,93.4957,24.8961,08/19/2010 07:00:00 Am +0000,India,Downpour,0,mudslide
medium,15,97.8542,25.4053,05/03/2010 07:00:00 Am +0000,myanmar [Burma],mining_digging,0,landslide
small,0,-116.4885,51.0086,09/06/2013 07:00:00 Am +0000,Canada,Rain,0,mudslide
medium,0,-118.0732,49.8748,02/25/2015 08:00:00 Am +0000,Canada,Rain,0,landslide
large,13,79.0544,30.6945,06/17/2013 07:00:00 Am +0000,India,Downpour,0,landslide
medium,5,87.6667,27.35,08/24/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,1,147.1646,-6.3494,11/25/2007 08:00:00 Am +0000,Papua New Guinea,Rain,0,landslide
medium,0,-77.7668,-0.1193,05/31/2013 07:00:00 Am +0000,Ecuador,Downpour,0,landslide
medium,0,107.2351,26.5919,10/10/2011 07:00:00 Am +0000,China,Downpour,0,landslide
small,2,115.9243,4.9751,06/04/2014 07:00:00 Am +0000,malaysia,Downpour,0,landslide
small,0,177.9985,-17.8045,03/02/2010 08:00:00 Am +0000,Fiji,Downpour,0,landslide
small,0,-124.5316,48.3486,11/16/2009 08:00:00 Am +0000,united states,Downpour,0,landslide
large,6,109.8821,33.532,07/24/2010 07:00:00 Am +0000,China,Downpour,0,Complex
large,0,94.25,27.8776,06/01/2013 07:00:00 Am +0000,India,Downpour,0,landslide
medium,5,71,38,05/22/2009 07:00:00 Am +0000,Afghanistan,Downpour,0,mudslide
medium,0,93.5063,24.9829,09/01/2013 07:00:00 Am +0000,India,Continuous_rain,0,mudslide
medium,0,93.5027,24.9786,07/29/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,94.0212,25.2745,10/08/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,79.0478,30.688,09/11/2014 07:00:00 Am +0000,India,Downpour,0,landslide
medium,3,82.1707,28.8687,08/22/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,84.7943,28.4115,09/30/2011 07:00:00 Am +0000,Nepal,Earthquake,0,landslide
small,0,-124.518,48.3438,12/22/2008 08:00:00 Am +0000,united states,Rain,0,Complex
large,4,147.6,-6.3,05/24/2008 07:00:00 Am +0000,Papua New Guinea,Downpour,0,landslide
medium,1,83.1202,28.4333,08/23/2014 07:00:00 Am +0000,Nepal,Continuous_rain,0,landslide
medium,3,83.1421,28.4197,07/16/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,78.2619,31.5158,10/14/2010 07:00:00 Am +0000,India,Rain,0,landslide
medium,0,93.5,24.9925,08/20/2009 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-115.2846,43.8161,09/29/2013 07:00:00 Am +0000,united states,Downpour,0,landslide
large,0,169.1339,-44.3025,09/24/2007 07:00:00 Am +0000,New Zealand,Rain,0,landslide
medium,0,77.6001,34.5628,05/27/2010 07:00:00 Am +0000,India,Rain,0,landslide
large,0,72.0903,36.1575,03/03/2015 08:00:00 Am +0000,Pakistan,Downpour,0,landslide
medium,0,93.4221,24.7505,08/27/2010 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,-116.7067,45.2091,01/21/2015 08:00:00 Am +0000,united states,unknown,0,Rock_Fall
medium,8,81.1333,29.9,08/18/2008 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,93.4946,24.9926,05/12/2013 07:00:00 Am +0000,India,Rain,0,mudslide
medium,0,146.2243,-37.7846,06/04/2012 07:00:00 Am +0000,Australia,Downpour,0,landslide
medium,0,81.7285,29.2385,08/14/2011 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,95.3429,28.9205,06/26/2014 07:00:00 Am +0000,India,Continuous_rain,0,landslide
medium,8,-53.3906,-29.5345,12/04/2009 08:00:00 Am +0000,Brazil,Downpour,0,mudslide
medium,1,93.55,24.9667,08/26/2007 07:00:00 Am +0000,India,Continuous_rain,0,mudslide
medium,0,96.1703,17.7963,05/02/2008 07:00:00 Am +0000,myanmar [Burma],Tropical_Cyclone,0,mudslide
small,0,-5.4751,57.381,10/28/2014 07:00:00 Am +0000,united Kingdom,unknown,0,Rock_Fall
medium,1,75.0176,38.7315,08/10/2014 07:00:00 Am +0000,China,unknown,5,mudslide
large,14,86.6667,27.4167,09/01/2009 07:00:00 Am +0000,Nepal,monsoon,0,landslide
large,24,99,25.6167,09/01/2010 07:00:00 Am +0000,China,Downpour,0,landslide
medium,0,84.8566,27.7948,09/18/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,5,83.1809,19.5178,05/18/2008 07:00:00 Am +0000,India,mining_digging,0,landslide
unknown,0,113.831,4.0677,01/22/2014 08:00:00 Am +0000,malaysia,Downpour,0,landslide
medium,0,78.7248,31.0343,08/17/2013 07:00:00 Am +0000,India,Rain,0,landslide
medium,0,93.4333,24.75,10/21/2007 07:00:00 Am +0000,India,Rain,0,landslide
medium,1,-38.0702,-8.4454,05/03/2011 07:00:00 Am +0000,Brazil,Downpour,0,mudslide
medium,0,93.4341,24.7625,08/17/2013 07:00:00 Am +0000,India,Continuous_rain,0,landslide
medium,0,178.4944,-17.7558,12/06/2014 08:00:00 Am +0000,Fiji,Downpour,0,landslide
medium,0,96.5243,28.0787,03/22/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,87.199,27.7649,09/02/2008 07:00:00 Am +0000,Nepal,Rain,0,landslide
large,0,-124.4976,48.328,01/14/2011 08:00:00 Am +0000,united states,Downpour,0,Complex
medium,0,104.5178,25.9548,08/29/2012 07:00:00 Am +0000,China,Downpour,0,landslide
medium,0,94.4182,24.8628,08/30/2009 07:00:00 Am +0000,India,Downpour,0,landslide
large,0,84.1917,19.2046,10/12/2014 07:00:00 Am +0000,India,Tropical_Cyclone,0,landslide
small,0,-121.602,36.0696,03/06/2010 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,1,137,-4.3333,12/14/2009 08:00:00 Am +0000,Indonesia,Rain,0,landslide
large,0,77.2853,33.287,12/31/2014 08:00:00 Am +0000,India,unknown,0,landslide
medium,0,146.0225,-18.2883,02/03/2011 08:00:00 Am +0000,Australia,Tropical_Cyclone,0,landslide
medium,28,100.9833,0.0667,01/08/2007 08:00:00 Am +0000,Indonesia,Rain,0,Complex
small,0,103.1831,31.0304,06/25/2014 07:00:00 Am +0000,China,Continuous_rain,0,mudslide
medium,0,-121.5189,36.009,03/24/2011 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,103.9768,32.8391,08/16/2010 07:00:00 Am +0000,China,Downpour,0,landslide
medium,0,77.4138,32.7571,08/04/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,179.0421,-16.6037,01/22/2012 08:00:00 Am +0000,Fiji,Rain,0,landslide
small,0,114.6943,39.3602,07/15/2014 07:00:00 Am +0000,China,Rain,0,mudslide
medium,0,77.9988,34.0123,07/07/2012 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-110.1843,42.1823,09/12/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,117.9555,4.9723,01/27/2011 08:00:00 Am +0000,malaysia,Downpour,0,landslide
small,0,169.287,-45.0993,07/06/2013 07:00:00 Am +0000,New Zealand,Downpour,0,landslide
medium,0,-116.3322,45.2462,12/02/2012 08:00:00 Am +0000,united states,Rain,0,landslide
medium,1,72.8282,41.4088,05/11/2011 07:00:00 Am +0000,Kyrgyzstan,Downpour,0,landslide
small,0,-105.248,37.59,08/06/2008 07:00:00 Am +0000,united states,Rain,0,mudslide
small,0,-121.6551,36.1435,12/29/2010 08:00:00 Am +0000,united states,Rain,0,mudslide
medium,0,77.5796,32.4035,09/10/2009 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,-121.5106,36.0082,03/06/2010 08:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,83.1913,28.3922,09/03/2013 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,91.2,25.8833,06/09/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-124.456,48.3184,02/22/2012 08:00:00 Am +0000,united states,unknown,0,landslide
medium,0,74.8609,36.6567,08/06/2010 07:00:00 Am +0000,Pakistan,Downpour,0,landslide
large,10,107.45,32.5625,08/01/2008 07:00:00 Am +0000,China,Rain,0,landslide
medium,6,84.914,27.863,08/10/2007 07:00:00 Am +0000,Nepal,Downpour,0,Complex
medium,3,108.3472,21.6252,05/20/2010 07:00:00 Am +0000,China,Downpour,0,landslide
large,9,87.6093,27.4513,06/05/2013 07:00:00 Am +0000,Nepal,Downpour,0,mudslide
medium,0,86.5,27.3167,07/03/2011 07:00:00 Am +0000,Nepal,Continuous_rain,0,landslide
medium,0,86.5,27.3172,08/28/2012 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,79.0264,30.6509,08/20/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,93.4108,24.7679,10/08/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-115.3855,43.4234,09/12/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,86.6444,27.2485,08/21/2010 07:00:00 Am +0000,Nepal,Downpour,0,landslide
small,0,-116.9091,49.7715,02/07/2015 08:00:00 Am +0000,Canada,Rain,0,mudslide
medium,0,127.586,40.3687,09/02/2010 07:00:00 Am +0000,North Korea,Tropical_Cyclone,0,landslide
very_large,0,93.5444,24.8142,06/10/2012 07:00:00 Am +0000,India,Downpour,0,landslide
large,12,81.5833,29.3167,06/18/2013 07:00:00 Am +0000,Nepal,Downpour,2,landslide
medium,0,82.9305,28.4493,09/02/2013 07:00:00 Am +0000,Nepal,Downpour,0,landslide
small,0,-121.3216,46.9468,08/12/2014 07:00:00 Am +0000,united states,Downpour,0,mudslide
large,0,94.0441,25.318,08/09/2013 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,78.2114,31.4582,09/19/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,94.0462,25.3179,10/09/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,73.5654,34.8067,02/06/2011 08:00:00 Am +0000,Pakistan,Downpour,0,mudslide
small,0,-117.4803,51.4643,09/28/2010 07:00:00 Am +0000,Canada,Downpour,0,mudslide
small,0,178.068,-18.089,01/04/2015 08:00:00 Am +0000,Fiji,Continuous_rain,0,landslide
medium,0,93.5039,24.7543,06/07/2010 07:00:00 Am +0000,India,Rain,0,landslide
small,0,93.8474,25.1555,05/31/2011 07:00:00 Am +0000,India,Continuous_rain,0,landslide
medium,0,82.3125,28.935,08/17/2013 07:00:00 Am +0000,Nepal,Continuous_rain,0,landslide
medium,2,82.3354,28.9429,08/14/2014 07:00:00 Am +0000,Nepal,Continuous_rain,3,landslide
medium,0,94.4986,25.31,07/29/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,94.4986,25.31,08/15/2010 07:00:00 Am +0000,India,Downpour,0,landslide
large,18,126.6457,-3.4326,07/25/2010 07:00:00 Am +0000,Indonesia,Downpour,0,landslide
medium,0,81.7,29.2,08/27/2008 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-5.5493,57.3496,12/19/2011 08:00:00 Am +0000,united Kingdom,unknown,0,Rockfall
large,0,-115.3455,43.8187,09/29/2013 07:00:00 Am +0000,united states,Continuous_rain,0,landslide
small,0,84.8051,27.8126,07/18/2014 07:00:00 Am +0000,Nepal,Continuous_rain,0,landslide
medium,6,81.7557,29.1964,08/15/2008 07:00:00 Am +0000,Nepal,Downpour,0,mudslide
medium,5,104.6673,26.916,08/20/2013 07:00:00 Am +0000,China,monsoon,2,landslide
medium,0,-5.5513,57.3529,12/25/2012 08:00:00 Am +0000,united Kingdom,Rain,0,landslide
small,0,-109.2835,33.7576,07/19/2013 07:00:00 Am +0000,united states,Downpour,0,landslide
large,0,146.196,-38.551,06/23/2011 07:00:00 Am +0000,Australia,Rain,0,landslide
medium,0,75.0635,38.745,02/27/2015 08:00:00 Am +0000,China,snowfall_snowmelt,0,mudslide
medium,0,-115.3971,43.4122,09/12/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
small,4,137.3707,-3.5517,07/15/2014 07:00:00 Am +0000,Indonesia,Rain,0,landslide
medium,0,78.1996,31.4551,06/16/2013 07:00:00 Am +0000,India,Rain,0,landslide
medium,19,39.6515,11.6652,08/24/2010 07:00:00 Am +0000,Ethiopia,Downpour,0,landslide
medium,0,152.3855,-28.0605,01/21/2011 08:00:00 Am +0000,Australia,Downpour,0,landslide
small,0,-121.675,36.1657,02/17/2009 08:00:00 Am +0000,united states,Downpour,0,mudslide
small,0,-116.8291,48.5917,03/30/2012 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,0,177.5031,-18.1388,01/24/2012 08:00:00 Am +0000,Fiji,Downpour,0,landslide
small,3,78.9953,30.6326,07/20/2014 07:00:00 Am +0000,India,Continuous_rain,0,landslide
small,0,94.3429,24.3527,07/22/2011 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,-122.3953,44.1228,01/19/2012 08:00:00 Am +0000,united states,Rain,0,landslide
medium,0,-70.2129,-32.9563,02/11/2011 08:00:00 Am +0000,Chile,Downpour,0,landslide
small,0,-117.5212,51.2995,05/16/2014 07:00:00 Am +0000,Canada,Rain,0,mudslide
medium,0,-109.9818,38.647,08/19/2010 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,0,152.3913,-29.4985,10/08/2010 07:00:00 Am +0000,Australia,Rain,0,landslide
medium,0,-116.1053,44.1144,09/05/2013 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,2,79.5322,30.9013,09/19/2010 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,-114.6432,46.3318,08/02/2011 07:00:00 Am +0000,united states,Rain,0,Debris_Flow
medium,0,93.125,24.3069,09/16/2010 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,-122.3992,44.1228,03/12/2012 07:00:00 Am +0000,united states,Rain,0,landslide
large,10,82.1515,28.7236,07/31/2008 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,-116.1043,44.1126,01/18/2011 08:00:00 Am +0000,united states,Freeze_thaw,0,Complex
medium,0,86.37,27.09,07/27/2008 07:00:00 Am +0000,Nepal,Rain,0,landslide
medium,0,113.8359,4.1176,12/30/2013 08:00:00 Am +0000,malaysia,Downpour,0,landslide
medium,4,106.1624,23.5102,06/22/2013 07:00:00 Am +0000,China,Downpour,3,landslide
large,10,81.28,29.428,08/06/2008 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,147.0348,-7.0607,07/13/2010 07:00:00 Am +0000,Papua New Guinea,Downpour,0,mudslide
medium,0,-122.2207,50.3961,08/04/2013 07:00:00 Am +0000,Canada,Continuous_rain,0,landslide
medium,12,113.1122,37.3869,07/09/2013 07:00:00 Am +0000,China,Downpour,0,landslide
small,0,-6.5345,57.0624,10/15/2013 07:00:00 Am +0000,united Kingdom,Other,0,landslide
medium,5,104.7281,27.124,05/06/2010 07:00:00 Am +0000,China,Downpour,0,landslide
medium,0,82.4393,28.6202,07/14/2013 07:00:00 Am +0000,Nepal,unknown,0,landslide
medium,3,-51.5288,-25.0209,03/09/2011 08:00:00 Am +0000,Brazil,Downpour,0,landslide
medium,0,11.9283,9.9056,10/12/2007 07:00:00 Am +0000,Nigeria,unknown,0,landslide
medium,0,11.9283,9.9056,10/14/2007 07:00:00 Am +0000,Nigeria,unknown,0,landslide
medium,0,170.6453,-44.843,05/27/2010 07:00:00 Am +0000,New Zealand,Downpour,0,Rockfall
small,0,-121.2355,46.6521,07/28/2010 07:00:00 Am +0000,united states,Downpour,0,mudslide
medium,2,82.2494,28.9446,08/13/2014 07:00:00 Am +0000,Nepal,Rain,6,landslide
medium,0,-105.5951,40.7067,09/27/2012 07:00:00 Am +0000,united states,Downpour,0,landslide
medium,4,86.2326,27.6363,08/08/2014 07:00:00 Am +0000,Nepal,Continuous_rain,9,landslide
medium,0,120.9572,23.47,06/14/2010 07:00:00 Am +0000,Taiwan,Downpour,0,landslide
medium,0,78.7756,30.9015,09/19/2010 07:00:00 Am +0000,India,Downpour,0,landslide
medium,4,81.3167,29.3833,08/29/2008 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,80.2369,30.0718,07/19/2013 07:00:00 Am +0000,India,Downpour,0,landslide
medium,0,109.1318,0.2318,07/05/2010 07:00:00 Am +0000,Indonesia,Rain,0,Complex
small,0,-118.7413,48.3164,02/06/2015 08:00:00 Am +0000,united states,Rain,0,mudslide
medium,4,-53.5833,-26.5833,09/08/2009 07:00:00 Am +0000,Brazil,Downpour,0,Complex
medium,6,103.5868,31.483,07/25/2009 07:00:00 Am +0000,China,Downpour,0,landslide
medium,0,84.7387,28.2045,08/08/2014 07:00:00 Am +0000,Nepal,Continuous_rain,0,landslide
large,0,86.71,27,07/24/2008 07:00:00 Am +0000,Nepal,Downpour,0,landslide
medium,0,80.2386,30.0712,07/04/2013 07:00:00 Am +0000,India,Continuous_rain,0,landslide
medium,2,81.3559,29.378,06/27/2013 07:00:00 Am +0000,Nepal,Downpour,1,landslide
medium,0,174.2633,-41.7506,07/21/2013 07:00:00 Am +0000,New Zealand,Earthquake,0,landslide
medium,2,113.6385,35.6804,08/24/2010 07:00:00 Am +0000,China,Downpour,0,landslide
large,20,88.556,27.8385,09/19/2012 07:00:00 Am +0000,India,Downpour,0,landslide
small,0,116.384,5.7369,10/09/2014 07:00:00 Am +0000,malaysia,Continuous_rain,0,landslide
medium,0,-121.0941,47.7459,03/05/2014 08:00:00 Am +0000,united states,unknown,0,snow_Avalanche
medium,1,82.5891,28.5237,08/14/2014 07:00:00 Am +0000,Nepal,Continuous_rain,1,landslide
medium,0,-85.265,15.5227,10/25/2010 07:00:00 Am +0000,Honduras,Tropical_Cyclone,0,landslide
medium,1,92.4951,21.9907,06/30/2013 07:00:00 Am +0000,Bangladesh,Downpour,1,mudslide
very_large,39,139.3785,34.7476,10/16/2013 07:00:00 Am +0000,Japan,Tropical_Cyclone,0,mudslide
medium,0,100.0692,27.1663,06/17/2013 07:00:00 Am +0000,China,Downpour,0,landslide
medium,0,83.2519,28.0764,07/28/2007 07:00:00 Am +0000,Nepal,Rain,0,landslide
small,0,147.8758,-42.5525,08/24/2009 07:00:00 Am +0000,Australia,Downpour,0,Complex
medium,0,149.4481,-36.6008,03/05/2012 08:00:00 Am +0000,Australia,unknown,0,Complex
